tracking_id,source,campaign,influencer_id,user_id,product,date,orders,revenue
370,Instagram,WinterSpecial,47,74cc02aa-e3d6-4ab9-9d12-a9d0f1c6dfd5,Vitamins,2025-06-14 21:50:47.742698,3,431.6970358477224
371,YouTube,NewLaunch,45,48eee1ae-ee1e-4887-89fb-807a99896a56,EnergyBar,2025-03-27 14:41:05.189590,3,432.59295163414913
372,YouTube,NewLaunch,40,e47cb248-6bf7-4e2b-a627-c08865784d31,EnergyBar,2025-05-13 21:19:11.914751,1,30.956640760268783
373,Instagram,SummerSale,22,bdf45d3b-1665-4ca2-8a7c-374358e64f9c,EnergyBar,2025-03-10 17:13:32.470417,2,428.10061255658206
374,Twitter,SummerSale,33,149c18cc-1885-4f51-b783-b16f9ff552ca,Vitamins,2025-01-05 04:09:33.330523,4,55.3179807199135
375,Instagram,WinterSpecial,1,4e8ed43d-412f-4ede-bf27-bca662bc1247,GymWear,2025-03-23 14:59:07.510666,3,34.17811394654457
376,YouTube,WinterSpecial,1,3d68a4f1-e3e7-4c40-ba5a-eea01f2b6cc6,GymWear,2025-02-16 18:58:39.967034,1,43.63165421187755
377,Instagram,NewLaunch,10,5a79ff35-a149-4bac-a627-6dd2429f8971,ProteinPowder,2025-05-24 15:24:40.942262,2,315.7244976953634
378,Twitter,SummerSale,17,5b1baa88-45dd-489e-9cbe-41b4bd74ce1f,GymWear,2025-05-12 23:18:32.230482,2,170.14570668693938
379,YouTube,NewLaunch,9,9d08251c-4f9d-4b59-a792-4c96bf51ed36,EnergyBar,2025-02-22 02:27:04.253648,4,282.7118623380561
380,Twitter,NewLaunch,8,b82afa64-c2a7-41e0-9817-ce2709bae53e,Vitamins,2025-04-25 13:28:07.102199,4,450.4839989048378
381,Instagram,WinterSpecial,27,c7ac1531-b08f-4a71-9763-252d0a758be0,Vitamins,2025-03-10 16:00:42.312213,3,487.6939678139393
382,Instagram,WinterSpecial,28,21584491-c098-41f4-a02c-2c31513786ea,ProteinPowder,2025-02-28 17:34:48.019048,3,420.60378807015513
383,Twitter,NewLaunch,6,f10394fb-c4c4-453b-bcc1-8b9167fcb3c0,GymWear,2025-03-09 19:02:48.910039,5,262.5849673452891
384,Instagram,SummerSale,9,e6a08760-8940-4c86-9e0c-572e4d8eb64a,ProteinPowder,2025-06-26 08:35:26.313834,1,310.90233820733926
385,YouTube,SummerSale,8,95bb2d0f-be19-4a9d-986b-ac403f458642,EnergyBar,2025-05-02 14:14:26.120264,4,407.0106379110438
386,Twitter,SummerSale,33,9a560c2e-a876-46d4-8c5e-96646e4fdd62,Vitamins,2025-02-16 10:49:35.230860,2,273.27321308911485
387,YouTube,SummerSale,30,c69370bf-0e88-4d26-b9da-62e4aabe14b7,EnergyBar,2025-06-01 04:15:58.788966,3,149.9709739325694
388,YouTube,WinterSpecial,1,f0ef939b-22e8-4239-a298-a1777a26e59e,ProteinPowder,2025-07-11 04:54:08.006724,1,226.99349249361794
389,Twitter,WinterSpecial,22,41cdb4fd-e74c-4026-b4de-e12e0291637f,ProteinPowder,2025-02-14 08:50:47.322775,2,235.96883959770852
390,Instagram,NewLaunch,11,0c4c8eea-32b0-4c3f-99bb-900de1ec3c8a,ProteinPowder,2025-01-02 12:12:40.059167,1,462.543435439689
391,Twitter,SummerSale,45,d34e3b79-b068-4221-a8c4-ee4d7a4ec412,ProteinPowder,2025-01-20 09:35:11.767670,1,195.79613695192958
392,YouTube,WinterSpecial,35,69830deb-24c0-4832-b67f-082023aa4b66,ProteinPowder,2025-05-02 07:37:24.381858,4,209.52992739633748
393,YouTube,SummerSale,49,a9f725b7-4a37-401e-8dc6-ba03b3104e0b,Vitamins,2025-01-04 08:05:47.563203,5,103.14678124553996
394,YouTube,NewLaunch,19,1785e257-4aa4-4c68-b6de-c13251aa2163,EnergyBar,2025-02-11 05:22:53.146281,3,75.48754624253635
395,Instagram,SummerSale,43,d431a78f-47e1-4054-a9ea-753f7071ccc9,ProteinPowder,2025-01-15 08:58:41.746490,1,494.0362889620536
396,Instagram,NewLaunch,40,74d898a7-fee8-4231-9065-e2166119d102,EnergyBar,2025-06-16 05:32:04.461626,1,165.6107017840666
397,Instagram,SummerSale,25,1ac16906-bdd4-435e-9223-8cc7d92e73f4,GymWear,2025-02-19 09:09:39.396180,4,132.2424525362435
398,Twitter,SummerSale,27,0032f382-9ba5-46f3-81ca-89eacaec4139,Vitamins,2025-07-04 05:41:23.752096,5,451.50968107304135
399,YouTube,WinterSpecial,25,79864b4c-e1c5-449b-9336-ec50b8ead5c1,EnergyBar,2025-02-16 16:34:25.683551,4,331.6837884667865
400,Instagram,WinterSpecial,32,de461f69-cdea-45ec-8f6f-52bb2ab2549d,GymWear,2025-01-18 20:50:02.082431,4,288.0248140370225
401,Twitter,NewLaunch,50,9fa9e70a-ff95-46dd-b75d-5ae8784928c6,EnergyBar,2025-05-17 19:52:59.541460,2,105.72515572104379
402,YouTube,NewLaunch,39,33de6ac5-57ba-4899-92b0-484217738fdb,Vitamins,2025-02-03 14:06:38.568949,4,305.05667319175285
403,Twitter,WinterSpecial,45,b81c6af4-dea7-428c-9c89-4df176a4edf2,ProteinPowder,2025-03-11 01:16:51.453186,2,277.5118955192373
404,Instagram,NewLaunch,27,92caef3d-2d76-48ba-9268-fbbc88b2df17,Vitamins,2025-01-15 07:02:01.584146,1,488.8748334447284
405,YouTube,WinterSpecial,43,ae9b1adb-425c-4dbe-b2d9-4a2c10f40ec6,Vitamins,2025-07-04 07:49:38.052643,2,228.70911971815698
406,Twitter,WinterSpecial,23,8706afb5-7f6b-4038-ad5f-9b2f7f25d00c,EnergyBar,2025-04-13 10:57:12.184517,4,346.51288366296274
407,Instagram,WinterSpecial,21,b6e10e25-03e3-41d3-b234-163955846b49,GymWear,2025-03-25 01:32:26.545250,4,149.67272080574895
408,Instagram,SummerSale,24,c754f9cc-e41e-4fb8-a39e-0018a47df6dc,EnergyBar,2025-05-21 19:58:55.435524,2,33.18143414773392
409,Twitter,WinterSpecial,39,c633e03b-405c-442f-ab14-ba15c6934c82,ProteinPowder,2025-04-11 14:51:12.803889,2,467.62479058463776
410,Twitter,WinterSpecial,8,403b081d-4dd2-4f9a-95ff-10ec18ef683c,GymWear,2025-06-11 23:01:29.621499,3,246.92774442134714
411,Instagram,WinterSpecial,39,9d80aa17-cc4a-4f8e-8e15-b8bd8fd8c101,GymWear,2025-07-15 03:42:01.277326,3,262.46157819806837
412,YouTube,NewLaunch,36,5e471f9e-1203-495f-b725-8aab6845dacb,GymWear,2025-02-11 00:23:56.303760,4,139.68187617126057
413,Twitter,NewLaunch,19,d84e3bb4-c536-457e-a298-f46a914ebce3,GymWear,2025-02-15 21:49:54.087124,5,257.37742249123596
414,YouTube,NewLaunch,28,5de057df-9ddb-47d3-9122-19e855880806,Vitamins,2025-04-24 01:28:15.818850,5,475.21853674225304
415,YouTube,WinterSpecial,32,38b06eb6-9ea7-4684-a901-df3e1235dd0d,Vitamins,2025-07-04 00:59:04.543892,2,37.25448432139782
416,YouTube,NewLaunch,32,db5eafbc-5ef8-43f5-bd1b-4cdc8c139e23,EnergyBar,2025-05-01 01:51:13.359657,5,22.984515972713027
417,Twitter,NewLaunch,44,b66fd3d5-34a7-4360-9353-2255c2714bad,EnergyBar,2025-06-11 05:58:40.226448,1,20.800877099884367
418,Twitter,WinterSpecial,33,ba4d6f1a-c9b6-4114-b7ff-c47138036daa,ProteinPowder,2025-06-13 00:29:25.799752,4,472.53545562356993
419,Instagram,NewLaunch,24,b065c2ed-2c8e-4bfe-8d21-fff81fdd2f1a,ProteinPowder,2025-05-29 07:34:31.790535,5,208.92136237620085
420,YouTube,SummerSale,23,62157506-878f-46a3-8f0d-e3056181e824,ProteinPowder,2025-05-05 08:48:30.957511,1,154.78389784390583
421,Twitter,WinterSpecial,30,f568e6d8-10cc-4796-9030-88e77d141557,GymWear,2025-02-09 10:36:35.535548,4,92.7069022994082
422,Instagram,SummerSale,42,c033c26e-daa5-4113-9005-1dd481fa660e,EnergyBar,2025-07-15 13:29:23.815956,2,204.25857292895358
423,Twitter,SummerSale,36,f982f6ec-84fd-4aa5-996e-c8ea248563f8,EnergyBar,2025-07-12 09:13:55.247777,4,111.92472862602541
424,Instagram,SummerSale,42,0d9f0e14-b15f-496b-b336-a07a94a179eb,GymWear,2025-03-14 10:42:32.506558,2,285.91953811209913
425,Twitter,WinterSpecial,33,609908ff-1c4c-4538-b47e-9f44fb1933f3,Vitamins,2025-02-04 20:20:31.859083,3,490.69157795952094
426,Instagram,NewLaunch,21,d662dc94-c656-42b3-960d-2a801b5f864a,GymWear,2025-03-11 13:54:35.181468,1,256.0545301246854
427,YouTube,SummerSale,45,fd11363b-94f5-4288-9fe5-60098fc7a724,ProteinPowder,2025-07-11 10:10:00.182245,4,302.49194177774257
428,Twitter,SummerSale,35,7eec7519-dda2-4507-b6cf-2662a65aeaa4,GymWear,2025-05-24 02:31:38.083544,1,69.39633318639241
429,Instagram,NewLaunch,36,233bb285-4173-4151-a846-71e3790a4065,ProteinPowder,2025-04-08 08:53:34.085629,2,260.53050607771576
430,YouTube,WinterSpecial,22,d54ed635-7da1-4722-801e-59f378f7d2bb,GymWear,2025-04-22 15:08:49.883316,5,385.64531287518764
431,YouTube,NewLaunch,1,c601fcfb-77e4-4ae8-b961-976bd2b792be,GymWear,2025-01-12 16:58:51.502993,2,251.03631945592855
432,YouTube,NewLaunch,3,595c95fd-2470-47f5-960f-61e8c6d79881,GymWear,2025-04-21 16:27:18.221786,3,303.59522328195635
433,Instagram,WinterSpecial,30,cbbdd2c2-13db-4da6-ade8-a8da2d7d7bd3,Vitamins,2025-06-24 09:33:15.465538,2,64.95782257251209
434,YouTube,SummerSale,33,8ef72542-e497-4987-9c62-735b977d4399,Vitamins,2025-03-20 17:27:12.036882,2,197.5979012908935
435,Twitter,SummerSale,37,4f096b91-befb-479c-a0d5-d3bfac5b5bbe,GymWear,2025-03-06 13:28:23.547441,1,244.92795302194662
436,Twitter,WinterSpecial,24,cadd4464-850d-4bac-bd47-6dae0c89d006,ProteinPowder,2025-02-24 12:51:46.115951,3,359.7997646301117
437,YouTube,NewLaunch,17,180fbda5-b95c-46ca-9832-7ddb09b29492,GymWear,2025-05-17 02:21:40.288359,4,114.55148901386838
438,Twitter,NewLaunch,13,89bd7c23-d5be-459b-bbf2-fbc780b53997,Vitamins,2025-02-16 15:56:17.371966,3,484.92054037950226
439,Twitter,SummerSale,41,e2194416-faa2-44be-a777-fb9f45fcab16,EnergyBar,2025-06-26 13:36:05.781586,2,171.11470746060658
440,Instagram,WinterSpecial,49,a4db847b-d6a1-4831-887e-a5fa7084767c,Vitamins,2025-02-13 18:51:44.783635,3,114.86365623544205
441,Twitter,WinterSpecial,2,c643e6ec-26ff-4588-920c-c512077f5c67,EnergyBar,2025-07-15 09:35:32.888458,5,333.29412228020476
442,Instagram,NewLaunch,47,eb32e019-bf14-4e84-b225-dcc84025c0fb,Vitamins,2025-04-25 06:19:16.917562,5,378.0545629069475
443,Twitter,NewLaunch,39,f50f2328-93b5-459a-acab-f058d1a5a749,EnergyBar,2025-01-18 06:19:15.614825,2,477.13158700948935
444,YouTube,WinterSpecial,50,373c5cc6-e99b-46d4-ac64-a02f13d14e19,GymWear,2025-06-06 04:40:15.159104,3,183.23236421203566
445,Instagram,NewLaunch,16,839dc5bc-ad93-40af-aac6-bc1e3cf3eb4c,EnergyBar,2025-03-18 17:13:56.037402,1,239.4258976193451
446,YouTube,SummerSale,9,c496cbba-d298-4430-8a25-dd2477b7b115,EnergyBar,2025-03-07 10:11:47.562424,4,131.89694722222342
447,Instagram,SummerSale,37,227dfe89-0328-4535-8f61-740e29b120e0,ProteinPowder,2025-06-14 18:50:25.513887,3,118.35817067315025
448,Instagram,WinterSpecial,6,98d7e89f-f38a-45e3-a3ac-7edc466ee453,EnergyBar,2025-04-24 06:21:15.589197,5,78.71494640155142
449,Instagram,WinterSpecial,43,d15ddb3c-a30f-45d1-8a0c-369a2aba886b,GymWear,2025-05-12 23:00:04.763980,1,145.67363965426114
450,Twitter,WinterSpecial,50,b81e32a8-64b9-4687-8a62-903c67dd3dda,EnergyBar,2025-01-20 10:38:36.243864,3,103.46141965958275
451,Twitter,WinterSpecial,17,dca153a9-902f-4806-846e-95b495db554d,ProteinPowder,2025-04-04 14:42:02.416069,3,425.49960185612395
452,YouTube,NewLaunch,3,8ebe88ee-5bca-47f5-97e9-d6d5f710713e,GymWear,2025-04-01 04:50:14.914087,4,278.9663622769698
453,YouTube,NewLaunch,27,eadd2492-2524-4905-9f26-295dc5f10d8e,EnergyBar,2025-07-07 23:11:04.835004,3,215.2448903036451
454,Instagram,SummerSale,5,ff40650f-9bfd-4df1-aa68-891b1a477a83,EnergyBar,2025-07-16 01:40:55.166911,4,253.23189909611017
455,YouTube,NewLaunch,21,99cc0aba-8be2-4978-a01e-9c9269cbfd27,EnergyBar,2025-04-12 01:40:18.527215,2,442.2454466606764
456,YouTube,WinterSpecial,20,5433c0c0-a31d-4e79-84aa-101ad9de976a,EnergyBar,2025-01-16 20:41:08.276972,2,473.5516754804857
457,YouTube,NewLaunch,20,44b22b4f-4950-4f96-a994-ee4618da3ad8,ProteinPowder,2025-04-02 06:24:54.506721,2,208.11025535656262
458,Instagram,WinterSpecial,15,97d4ee9f-e88b-4d8f-9643-909ad0a0efa6,GymWear,2025-05-26 00:21:08.688045,3,196.6686125756615
459,YouTube,NewLaunch,46,6c07f3d9-9cad-4b43-9df5-59c1199a04eb,EnergyBar,2025-03-19 12:55:51.825881,1,51.477922346169734
460,Twitter,SummerSale,3,22585a55-006c-4a17-b1d3-a4a63a7a2cdd,ProteinPowder,2025-04-05 15:20:34.446009,5,52.02915385950465
461,YouTube,WinterSpecial,2,a73353d9-75d1-439e-a1a1-7da207d1bc09,ProteinPowder,2025-03-12 05:54:09.897449,1,30.417576188803448
462,Instagram,SummerSale,27,812dbb21-549a-4287-ac96-5b22988fcd4c,ProteinPowder,2025-06-03 09:28:23.287864,2,278.9680695389874
463,Instagram,SummerSale,29,502853ce-a2ce-4f3b-8eb8-cc10fd291142,GymWear,2025-02-07 20:53:54.393759,2,276.21377561832725
464,Twitter,SummerSale,44,a9b8e8c0-47f9-466a-9860-11ec583757a9,ProteinPowder,2025-01-15 16:31:03.120695,3,192.64439853886807
465,YouTube,WinterSpecial,36,15bc05c8-ca37-4902-990a-5f2618f2f7c8,ProteinPowder,2025-03-21 21:35:14.241621,5,404.2709371687873
466,Instagram,WinterSpecial,29,c5453f2c-797b-4e17-b067-5a0bdb3a2314,Vitamins,2025-02-12 17:57:36.978310,4,213.72482593500993
467,Instagram,NewLaunch,46,0815ba88-ea49-4240-9b0c-f7818d6ccc62,Vitamins,2025-01-18 09:40:39.843003,1,221.3196055831759
468,Instagram,NewLaunch,48,fa620058-5338-445a-86ed-10baa6283462,ProteinPowder,2025-05-19 19:40:47.223878,5,284.5945759729145
469,YouTube,NewLaunch,8,8957ed18-15a4-4844-9189-efeb39aa4adf,Vitamins,2025-05-02 19:47:58.186476,2,313.8525516695773
470,YouTube,NewLaunch,19,8a620e9e-826f-4388-92ce-682ca05450eb,EnergyBar,2025-01-03 19:41:04.416232,4,144.41332115195382
471,Instagram,NewLaunch,9,cc7c94c6-6d9a-4fe0-b0ee-bb98753cf716,Vitamins,2025-07-04 17:16:43.843410,5,72.46364618359911
472,YouTube,WinterSpecial,49,30f42b01-1f5f-4cc1-9720-9b301e2515b0,EnergyBar,2025-06-16 11:19:48.722213,4,130.51527216943975
473,Twitter,SummerSale,48,38734a0f-05df-41c0-9b73-249c81771343,Vitamins,2025-04-12 17:41:33.670357,5,53.36424629705414
474,YouTube,NewLaunch,6,eb21aeeb-5635-4e93-ba59-e5569223fbe1,Vitamins,2025-02-06 19:00:55.716834,4,195.94469732541845
475,Instagram,SummerSale,36,29b76f56-ba52-44bd-9486-a3dd3bdb6888,EnergyBar,2025-06-28 10:14:57.951193,1,245.6235217778507
476,YouTube,SummerSale,17,5e9af11e-15d7-413d-96ff-ce9a0dd38b94,Vitamins,2025-05-19 20:22:50.945196,3,419.5599333443016
477,Instagram,SummerSale,45,71d6e5f4-6d91-4a02-8c36-2f1502a134e6,ProteinPowder,2025-03-05 06:50:58.657411,2,228.6360676273407
478,YouTube,NewLaunch,44,564d9f42-ab89-48fd-a817-cc46612ee0f5,GymWear,2025-04-06 15:36:46.702864,3,204.69002106128468
479,YouTube,SummerSale,26,387d1520-b132-490d-aa20-1e50b0db8fdc,ProteinPowder,2025-03-09 17:37:11.582696,1,362.2549608293621
480,Twitter,SummerSale,19,bb83c05f-7532-4227-b0d8-27c240608504,Vitamins,2025-06-18 12:57:34.376062,3,73.97604214712182
481,YouTube,WinterSpecial,20,2ce6233f-81a8-464b-9efe-362c8d89e242,GymWear,2025-01-02 19:34:47.984144,2,103.81882233767055
482,YouTube,NewLaunch,13,612a9520-ed79-4307-9161-e314d21a969c,Vitamins,2025-01-27 09:43:10.651710,4,389.042780517801
483,Instagram,WinterSpecial,44,e9a7741f-39ef-46ee-a6e9-fb7a2fb9a702,Vitamins,2025-07-04 08:05:44.349440,5,399.5728118817024
484,Twitter,NewLaunch,41,83a8cc3e-8768-4102-bac9-e1b4adb1705d,EnergyBar,2025-03-17 18:05:04.352123,2,247.25136007927665
485,Instagram,SummerSale,20,aadcea28-efcf-4f3d-afbb-947956c48339,ProteinPowder,2025-05-20 17:43:50.938192,5,45.18154730525243
486,Twitter,WinterSpecial,21,247c6594-ea47-4876-9314-e348313561d5,Vitamins,2025-01-09 15:26:13.875834,4,123.44476541090015
487,Instagram,WinterSpecial,2,f8c95a5e-f46a-4a35-9cbb-a3663070e073,ProteinPowder,2025-05-03 18:04:36.659244,3,215.79011740188614
488,Twitter,WinterSpecial,16,959c34c5-b94a-462d-a13e-5f235edfeb34,Vitamins,2025-01-31 11:37:00.182645,1,377.5828246808713
489,Instagram,WinterSpecial,1,e6ecaea8-2b12-45f4-9c57-9001727af592,Vitamins,2025-06-05 21:05:38.876994,4,474.0953832025595
490,Twitter,WinterSpecial,6,64fa5835-e58d-4559-8952-c178bebae78b,GymWear,2025-01-11 01:36:45.163661,5,282.0771614172645
491,YouTube,NewLaunch,25,50a79645-1c50-456f-8538-0f228845ad95,ProteinPowder,2025-04-14 22:58:40.011782,4,230.28875343787888
492,Instagram,WinterSpecial,39,07c3795b-3ea5-40e1-a058-c95eac31b9e8,ProteinPowder,2025-02-09 07:08:53.930889,1,147.24947719945433
493,Twitter,NewLaunch,6,ab71ceb9-f0d4-47e9-aab9-a90de995d71d,Vitamins,2025-04-11 05:55:48.371553,4,361.73351524104834
494,Instagram,WinterSpecial,12,057c4441-93ca-4a30-89c1-0c4a48e5d9b2,EnergyBar,2025-07-18 06:43:50.675462,5,46.66983906007651
495,Instagram,NewLaunch,19,1e13ce12-4162-4cda-b6b5-b99ae2947419,EnergyBar,2025-04-03 21:48:18.816350,5,269.91390033614965
496,Twitter,SummerSale,19,1c9ce1c0-8c4e-4f84-b85c-adb380f0029b,ProteinPowder,2025-06-03 09:43:22.206683,2,154.1460200526614
497,YouTube,SummerSale,20,690d7fcf-c0b1-4967-916b-ff7eea893345,GymWear,2025-07-18 23:22:11.085169,4,81.68360187601922
498,YouTube,NewLaunch,36,0b821c98-d498-40d9-a307-22ecd9b9fe18,EnergyBar,2025-06-21 06:44:33.880274,4,271.9437940400949
499,Twitter,NewLaunch,9,3d2eeec5-1956-458e-ac9a-90bfcc8ca763,ProteinPowder,2025-01-25 20:03:15.826363,1,268.2815811116406
500,YouTube,NewLaunch,3,f67fe226-2912-4153-b513-d8229156b72f,EnergyBar,2025-05-12 04:32:27.270699,1,133.2497830717357
501,Twitter,NewLaunch,30,d5a137fa-2d27-4c66-8ab1-66cc997851e8,GymWear,2025-04-22 16:32:23.767896,1,297.43236660922804
502,YouTube,WinterSpecial,8,4eb3002d-5c2f-432b-96bb-d913de4bcc31,ProteinPowder,2025-01-13 17:57:25.080374,5,298.3110999996928
503,YouTube,SummerSale,35,1bcc21fc-938f-4bd5-969d-5ab92e6faa1d,ProteinPowder,2025-02-24 08:49:20.545255,2,433.69753389174844
504,Instagram,SummerSale,47,f2529ad5-d3c8-4508-be21-9210b4ad2703,EnergyBar,2025-06-22 11:28:15.808810,1,221.27596376670888
505,Instagram,NewLaunch,30,ef186294-b036-41c8-a68f-98b4cd7f50b1,ProteinPowder,2025-02-10 16:16:20.300656,1,331.7059512059981
506,Twitter,NewLaunch,4,4113eb58-a162-4559-bf7b-7fc875e02c8b,GymWear,2025-04-30 10:35:59.123610,5,411.3926021636177
507,Instagram,SummerSale,36,0798fed2-300a-4e0e-88e2-bbb22d88bd4c,Vitamins,2025-01-16 07:23:13.270347,2,78.39094343233876
508,YouTube,NewLaunch,25,31491835-81c4-4141-9cd3-f8d000f46724,EnergyBar,2025-04-09 08:14:52.377702,5,89.70793300332775
509,Twitter,SummerSale,11,ad624783-d15d-414f-89df-9f2b9e162337,EnergyBar,2025-04-02 14:19:36.769593,4,335.2296956036426
510,Twitter,NewLaunch,35,f7ec8ffd-0c96-4b89-8cb8-450173733b66,ProteinPowder,2025-03-09 10:33:24.718264,3,153.62188888724535
511,YouTube,SummerSale,9,1708ae86-b174-45e5-9123-aedf43dd07fd,Vitamins,2025-01-24 11:10:24.318854,4,99.50395532343236
512,Twitter,WinterSpecial,49,85b5c493-6f61-4294-b689-7b4d00bb9fc0,GymWear,2025-01-11 01:16:32.536356,2,370.47014689081374
513,Instagram,NewLaunch,49,19324085-b017-484a-8012-28ceea2b2504,ProteinPowder,2025-02-26 08:31:15.669782,1,67.09452309715272
514,Instagram,SummerSale,1,e9465aff-0629-4512-9b0e-df9a742760b8,EnergyBar,2025-05-16 12:28:06.643088,5,193.63332703006026
515,YouTube,WinterSpecial,6,fd608e4d-57a4-4155-8d31-cb8d2a495e64,GymWear,2025-06-25 20:30:02.290666,5,349.4589475239643
516,Instagram,SummerSale,23,80ece1e3-5900-4c04-a129-1c41bf74c045,ProteinPowder,2025-01-15 22:11:02.232293,4,155.77129525530881
517,YouTube,WinterSpecial,41,f200d8aa-49b0-4d2f-a4c7-38b45a71c13e,EnergyBar,2025-02-11 05:21:23.828912,5,442.4900846804573
518,Instagram,NewLaunch,7,2b1d684b-461b-4ce0-af55-97e6962b662a,ProteinPowder,2025-07-04 13:50:04.629937,2,356.3673396744205
519,YouTube,NewLaunch,32,bd4e6c33-1b83-438d-9929-b9b9a6922e37,EnergyBar,2025-03-26 06:50:34.360179,5,340.44433439901803
520,Twitter,NewLaunch,28,eaeb68aa-ebcb-40f4-9523-f1871e0826b7,EnergyBar,2025-05-02 22:56:11.805658,5,155.51799343912623
521,YouTube,NewLaunch,44,02d64513-d463-4494-9303-6197c0d281ee,Vitamins,2025-06-06 13:20:22.865189,4,312.52759829232696
522,YouTube,SummerSale,17,6ea9840b-6979-436e-9caa-297378555989,EnergyBar,2025-01-16 22:45:08.091972,2,153.71406326635872
523,Instagram,WinterSpecial,46,f2f26988-0200-462e-bd46-7373c3990427,EnergyBar,2025-03-24 09:14:24.944112,2,296.9126375053096
524,Twitter,SummerSale,8,747ffbda-1256-4c60-88d0-3d8b5ccf45c4,Vitamins,2025-07-04 19:30:24.745911,3,175.3427047156968
525,Twitter,WinterSpecial,44,7ec043d7-8b5b-4958-8555-7abb56ae13f9,ProteinPowder,2025-05-24 22:46:19.019411,5,243.2223235648303
526,YouTube,SummerSale,26,411816eb-5017-40c4-9049-e4504c97bae6,ProteinPowder,2025-01-30 05:26:23.781849,4,238.68008629861615
527,YouTube,WinterSpecial,13,0cc9fa9c-2b1f-4f02-8ef8-412dfe0d5657,EnergyBar,2025-01-29 17:07:56.533568,5,102.04819288440271
528,YouTube,WinterSpecial,45,42ed6710-bcaa-4dd1-85ac-4a06df5f34b4,GymWear,2025-05-27 09:58:18.682805,1,91.77967146675172
529,YouTube,SummerSale,22,61c0fc35-17c8-4f24-93ac-32e9da2bcf9c,Vitamins,2025-06-30 11:34:48.699061,5,122.71671996378797
530,Twitter,WinterSpecial,36,3a47ec8c-37c0-4a9f-9104-11078aee1235,ProteinPowder,2025-05-20 10:28:35.723146,3,451.62915742139523
531,Twitter,WinterSpecial,49,70425ba1-5234-43a8-8682-a5fd11a49297,GymWear,2025-01-29 16:53:16.829981,2,135.14857667917175
532,YouTube,SummerSale,35,d243051b-1b49-4efc-ab8a-039edfc901dc,ProteinPowder,2025-06-18 09:54:43.834681,1,300.5495238614049
533,Instagram,NewLaunch,45,87fce0d9-cffc-4952-ae0e-b3b4edbf83ee,GymWear,2025-03-05 13:04:58.449473,2,40.460864034188155
534,YouTube,NewLaunch,7,a0c6097e-e227-4be6-b465-d8cbec9d18b2,ProteinPowder,2025-03-23 22:59:46.689956,1,76.37987890821523
535,Twitter,SummerSale,44,80b2a46e-9584-4b1f-8d28-608a650a9938,Vitamins,2025-05-19 14:11:13.474939,4,482.79116667227254
536,YouTube,SummerSale,10,82f2d917-fb99-466e-9c5e-effb64462c11,Vitamins,2025-02-11 21:49:47.483933,5,156.35951314907052
537,Twitter,NewLaunch,40,f4db3c85-76be-40b4-b289-3c604d5360d3,Vitamins,2025-01-15 02:12:55.596943,4,341.7308057050272
538,YouTube,SummerSale,36,04040e8d-6331-4769-bd3f-b04eeaac0da5,ProteinPowder,2025-02-07 15:26:44.396648,2,433.20479349135064
539,YouTube,WinterSpecial,4,db5175a5-3ffa-4f40-b9f4-31e87796e5f0,GymWear,2025-02-08 15:22:28.804483,4,461.46151833569485
540,YouTube,NewLaunch,16,5055cf2d-c8ed-4329-888f-ad1405d6caa3,Vitamins,2025-01-21 00:15:19.993741,5,480.60278816994116
541,Instagram,NewLaunch,25,44e8adc3-44e7-419d-8987-a9bd401a16ad,GymWear,2025-03-03 09:00:54.635526,1,71.66705384900835
542,Twitter,WinterSpecial,16,1173a781-ae11-4286-b45e-07fdd460bcf6,ProteinPowder,2025-01-26 04:05:03.811659,3,62.108218297148326
543,Twitter,NewLaunch,6,f58cc947-8e6e-4e14-b438-71ab8e880baf,ProteinPowder,2025-04-07 15:43:30.988043,4,111.56096609974371
544,Twitter,NewLaunch,39,bceb3694-16bb-4b5b-ac74-01b38a666330,ProteinPowder,2025-03-01 14:32:27.721992,1,128.04396972682463
545,YouTube,SummerSale,12,77373fb0-bf23-4dad-ace3-8afdc860e271,Vitamins,2025-04-14 17:14:40.542455,3,275.30659022160614
546,Twitter,SummerSale,11,930f81e6-4fcc-4e5c-a826-91b020ed9997,GymWear,2025-04-05 21:06:20.992745,4,384.88215913110037
547,YouTube,WinterSpecial,34,c4a62b22-1638-4e99-8768-db744d92523f,Vitamins,2025-03-20 22:10:41.729609,3,185.9440058991001
548,Twitter,WinterSpecial,49,b4c09f73-1786-4c88-94ff-c20ce07d3425,EnergyBar,2025-03-27 10:07:37.293711,2,355.93628948244094
549,YouTube,SummerSale,24,52475664-c45d-4b90-9062-bed9dc55f664,EnergyBar,2025-05-27 14:52:26.235333,2,44.395622952368115
550,Instagram,SummerSale,50,565ff67f-f761-42af-b313-25712f45df70,Vitamins,2025-02-04 02:47:49.362028,2,498.2887673268761
551,Instagram,WinterSpecial,14,97bc09b8-3d24-43d6-853b-3e5aac28969b,GymWear,2025-05-12 07:12:58.647573,3,247.57313170264308
552,Twitter,SummerSale,42,0a924f1c-3ee4-45ee-985c-3c90faee784b,EnergyBar,2025-05-11 17:38:03.801682,2,301.92922695415166
553,YouTube,SummerSale,27,329f5c01-160c-4c76-b369-5bd171b67a2e,GymWear,2025-07-13 11:40:34.721948,4,135.87696910557568
